,monthly_price,latitude,longitude,bedrooms,bathrooms,daft_link
530,285000,53.357863,-6.409623,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-49-mount-andrew-rise-lucan-co-dublin/3736192
531,160000,52.368273,-9.786659,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-calla-breena-boarding-kennels-calla-breena-ardfert-co-kerry/3736190
532,208000,52.638059,-8.659367,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-7-beigh-haven-father-russell-road-dooradoyle-co-limerick/3735759
533,195000,53.953956,-7.716695,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-aughavas-co-leitrim/3541301
534,260000,51.822864,-8.382911,2 Bed,3 Bath,http://www.daft.ie/for-sale/terraced-house-15-chestnut-crescent-bridgemount-carrigaline-co-cork/3736183
535,235000,52.794435,-6.147833,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-3-evans-houses-harbour-road-arklow-co-wicklow/3736180
536,289950,52.7609632,-8.1627063,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-brook-lodge-bollingbrook-barnagore-dolla-co-tipperary/3736147
537,130000,53.6586307,-6.6870769,3 Bed,1 Bath,http://www.daft.ie/for-sale/semi-detached-house-98-silverlawns-navan-co-meath/3736141
538,475000,53.5088135,-6.4106089,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-25-churchfield-way-ashbourne-co-meath/3736139
539,495000,53.389807,-6.139916,3 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-22-bayside-square-east-sutton-dublin-13/3736137
540,200000,53.332367,-6.378825,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-8-the-academy-park-west-dublin-12/3736159
541,245000,54.259076,-6.891556,4 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-annacramp-monaghan-co-monaghan/3736133
542,270000,53.346972,-6.262167,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-123-bachelors-walk-apartments-dublin-1/3735060
543,79000,53.871245,-7.72924,3 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-kiltycreevagh-ballinamuck-co-longford/3736105
544,159000,52.813766,-8.436619,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-10-cnoc-cluain-apartments-cnoc-cluain-ballina-co-tipperary/3736128
545,395000,53.185756,-6.107145,2 Bed,1 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-69-riddlesford-bray-co-wicklow/3736121
546,374950,53.320122,-6.320445,3 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-64-moeran-road-walkinstown-walkinstown-dublin-12/3736074
547,399000,52.933079,-9.318836,3 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-5-hillcrest-dough-lahinch-co-clare/3736060
548,200000,52.896321,-6.895374,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-crooket-house-crooket-maganey-carlow-town-co-carlow/3736056
549,350000,53.344996,-6.432529,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-3-elm-wood-lucan-co-dublin/3736070
550,250000,53.095692,-8.210816,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-larragha-palmerston-portumna-loughrea-co-galway/3736051
551,220000,52.641345,-6.240759,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-6-riverchapel-walk-riverchapel-gorey-co-wexford/3736050
552,160000,52.238802,-7.135487,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-25-willow-brook-templars-hall-co-waterford/3736061
553,179000,53.32412,-6.393543,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-22-block-a-thornfield-square-clondalkin-dublin-22/3736054
554,320000,53.607432,-6.202049,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-5-hampton-gardens-grove-balbriggan-co-dublin/3736043
555,230000,51.655669,-9.895129,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-32-mariners-view-derrymihan-west-castletownbere-co-cork/3736045
556,129000,53.943407,-8.935081,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-47-rathdubh-swinford-co-mayo/3736047
557,170000,52.24015,-7.132931,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-9-briot-avenue-templars-hall-co-waterford/3736035
558,494950,53.295004,-6.241087,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-96-rosemount-estate-dundrum-dundrum-dublin-14/3736030
559,460000,51.807531,-8.37043,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-alderbrook-kilnagleary-carrigaline-co-cork/3736028
560,190000,52.241649,-7.131155,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-8-briot-grove-templars-hall-co-waterford/3736023
561,365000,53.24758,-6.146325,3 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-156-the-oval-tullyvale-cabinteely-dublin-18/3568085
562,495000,53.324721,-6.259706,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-27-rugby-road-ranelagh-ranelagh-dublin-6/3734966
563,260000,53.295621,-7.503986,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-53-norbury-woods-green-tullamore-co-offaly/3736003
564,320000,53.741667,-9.873727,4 Bed,2 Bath,http://www.daft.ie/for-sale/detached-house-dooghmakeon-louisburgh-co-mayo/3735997
565,269950,53.405623,-6.294125,3 Bed,3 Bath,http://www.daft.ie/for-sale/duplex-55-seagrave-drive-finglas-finglas-dublin-11/3735996
566,230000,53.631243,-6.270688,2 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-13-forgehill-rise-stamullen-co-meath/3735993
567,199000,52.449768,-9.465978,3 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-12-beech-grove-cahirdown-listowel-co-kerry/3735963
568,225000,53.342143,-6.296644,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-11-bow-bridge-house-bow-bridge-kilmainham-dublin-8/3735951
569,245000,53.7308906,-6.8701253,3 Bed,2 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-29-stonebridge-kells-co-meath/3735930
570,449950,53.361354,-6.265391,4 Bed,4 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-48-innisfallen-parade-phibsborough-phibsborough-dublin-7/3735937
571,80000,52.7020607,-6.2857439,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-knockina-the-rock-gorey-co-wexford/3735931
572,395000,51.675847,-8.798208,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-skeaf-west-clogagh-timoleague-co-cork/3735909
573,335000,53.298988,-6.220439,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-60-the-atrium-roebuck-hill-roebuck-road-clonskeagh-dublin-14/3735925
574,49000,52.385,-9.30178,1 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-the-square-abbeyfeale-co-limerick/3735900
575,250000,53.338444,-6.321092,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-97-block-e-the-tramyard-dublin-8/3735911
576,450000,52.359157,-7.702866,6 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-1-air-hill-prior-park-clonmel-co-tipperary/3732466
577,125000,53.857455,-9.295674,2 Bed,1 Bath,http://www.daft.ie/for-sale/terraced-house-49-mccormack-estate-castlebar-co-mayo/3735879
578,180000,54.972258,-7.724593,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-55-thornberry-letterkenny-co-donegal/3735874
579,320000,51.625308,-8.894821,3 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-4-sea-breeze-heights-clonakilty-co-cork/3734571
580,295000,53.249659,-6.179457,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-apartment-15-oak-house-carrickmines-dublin-18/3735859
581,425000,52.389819,-7.548359,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-3-graigue-meadows-ballypatrick-clonmel-co-tipperary/3735840
582,339950,53.521953,-7.322501,4 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-23-glenmore-wood-mullingar-co-westmeath/3735849
583,349000,53.281536,-6.471012,3 Bed,3 Bath,http://www.daft.ie/for-sale/apartment-apartment-38-eaton-close-rathcoole-co-dublin/3735837
584,165000,52.26587,-9.710876,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house-6-green-view-terrace-tralee-co-kerry/3735825
585,285000,51.892209,-8.597326,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-45-leslies-arch-old-quarter-ballincollig-co-cork/3735810
586,345000,53.389945,-6.247287,3 Bed,2 Bath,http://www.daft.ie/for-sale/terraced-house--3-ailesbury-shanowen-road-santry-dublin-9/3735800
587,250000,53.323185,-6.281423,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-42-laurence-court-harolds-cross-dublin-6/3735787
588,170000,52.401971,-6.935479,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-6-castlemoyle-heights-new-ross-co-wexford/3735785
589,215000,53.423086,-8.000711,3 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-28-river-village-monksland-athlone-co-roscommon/3735794
590,200000,54.16625693879098,-8.609744234708899,3 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-b1-type-3-bed-semi-woodstream-woodstream-coolaney-co-sligo/3155571
591,230000,54.16625693879098,-8.609744234708899,4 Bed,3 Bath,http://www.daft.ie/new-home-for-sale/semi-detached-house-house-type-a-woodstream-woodstream-coolaney-co-sligo/3184893
592,310000,54.244756,-6.98479,5 Bed,4 Bath,http://www.daft.ie/for-sale/detached-house-1-canal-view-clones-road-monaghan-co-monaghan/3735784
593,385000,53.250727,-9.156048,2 Bed,2 Bath,http://www.daft.ie/for-sale/apartment-17-creagan-barna-co-galway/3735777
594,130000,54.256416,-6.96696,2 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-32-riverside-coolshannagh-monaghan-co-monaghan/3735782
595,95000,52.698971,-9.420434,2 Bed,1 Bath,http://www.daft.ie/for-sale/detached-house-tiernaglohane-cooraclare-kilrush-co-clare/3735775
596,150000,53.999458,-6.403816,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-22-thomas-street-dundalk-co-louth/3735762
597,385000,53.282356,-6.430647,4 Bed,3 Bath,http://www.daft.ie/for-sale/semi-detached-house-5-carrigmore-close-citywest-co-dublin/3735119
598,390000,51.874715,-8.533353,5 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-28-halldene-drive-bishopstown-bishopstown-co-cork/3735741
599,350000,53.330757,-6.225423,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-9-clyde-house-ballsbridge-court-dublin-4/3735731
600,265000,53.401432,-6.293661,3 Bed,3 Bath,http://www.daft.ie/for-sale/duplex-18-melville-drive-meakstown-finglas-dublin-11/3735728
601,210000,53.391941,-6.227202,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-45-beaumont-court-beaumont-dublin-9/3735719
602,179000,53.290506,-6.680982,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-45-block-a-the-avenue-clane-co-kildare/3735717
603,40000,54.112257,-9.044157,1+ bed,1+ bath,http://www.daft.ie/for-sale/site-carralavin-bonniconlon-bonniconlon-co-mayo/3735712
604,285000,53.391245,-6.672132,3 Bed,3 Bath,http://www.daft.ie/for-sale/end-of-terrace-house-141-shawbridge-chambers-park-kilcock-co-kildare/3731440
605,295000,53.228685,-6.656538,3 Bed,1 Bath,http://www.daft.ie/for-sale/bungalow-homeleigh-118-monread-heights-naas-co-kildare/3735232
606,395000,53.452993,-6.249388,3 Bed,2 Bath,http://www.daft.ie/for-sale/semi-detached-house-41-brookdale-road-swords-co-dublin/3735700
607,310000,54.148902,-6.798836,4 Bed,3 Bath,http://www.daft.ie/for-sale/detached-house-lackagh-castleblayney-co-monaghan/3735678
608,190000,53.336981,-6.296621,1 Bed,1 Bath,http://www.daft.ie/for-sale/apartment-apartment-56-rialto-court-rialto-dublin-8/3735664
